Player,Team,Position,Age,Date.of.Birth,Birth.City,Birth.State.Province,Birth.Country,Nationality,Height..in.,Weight..lbs.,Draft.Year,Draft.Team,Draft.Round,Round.Pick,Overall.Draft.Position
ROD.PELLEY,ANA,C,34,1984-09-01,Kitimat,BC,CAN,CAN,72,205,-,-,-,-,-
ROMAN.HAMRLIK,WSH,D,44,1974-04-12,Zlin,,CZE,CZE,74,206,1992,T.B,1,1,1
ROMAN.HORAK,CGY,C,27,1991-05-21,Ceské Budejovice,,CZE,CZE,72,170,2009,NYR,5,6,127
ROMAN.JOSI,NSH,D,28,1990-06-01,Bern,,CHE,CHE,73,201,2008,NSH,2,8,38
RON.HAINSEY,WPG,D,37,1981-03-24,Bolton,CT,USA,USA,75,205,2000,MTL,1,13,13
ROSTISLAV.OLESZ,CHI,L,32,1985-10-10,Bilovec,,CZE,CZE,74,215,2004,FLA,1,7,7
RYAN.CARTER,N.J,L,35,1983-08-03,White Bear Lake,MN,USA,USA,73,205,-,-,-,-,-
RYAN.ELLIS,NSH,D,27,1991-01-03,Hamilton,ON,CAN,CAN,70,180,2009,NSH,1,11,11
RYAN.GARBUTT,DAL,C,33,1985-08-12,Edmonton,AB,CAN,CAN,72,195,-,-,-,-,-
RYAN.HAMILTON,TOR,L,33,1985-04-15,Oshawa,ON,CAN,CAN,74,219,-,-,-,-,-
RYAN.JOHANSEN,CBJ,C,26,1992-07-31,Vancouver,BC,CAN,CAN,75,218,2010,CBJ,1,4,4
RYAN.NUGENT.HOPKINS,EDM,C,25,1993-04-12,Burnaby,BC,CAN,CAN,72,191,2011,EDM,1,1,1
RYAN.O.MARRA,ANA,C,31,1987-06-09,Tokyo,,JPN,CAN,74,220,2005,NYI,1,15,15
RYAN.RUSSELL,CBJ,L,31,1987-05-02,Caroline,AB,CAN,CAN,70,178,2005,NYR,7,17,211
RYAN.SHANNON,T.B,R,35,1983-03-02,Darien,CT,USA,USA,69,175,-,-,-,-,-
RYAN.SMYTH,EDM,L,42,1976-02-21,Banff,AB,CAN,CAN,74,191,1994,EDM,1,6,6
RYAN.THANG,NSH,L,31,1987-05-11,Chicago,IL,USA,USA,72,194,2007,NSH,3,20,81
SAMI.LEPISTO,CHI,D,33,1984-10-17,Espoo,,FIN,FIN,73,193,2004,WSH,3,1,66
SAMUEL.PAHLSSON,VAN,C,40,1977-12-17,Ange,,SWE,SWE,72,202,1996,COL,7,14,176
SCOTT.GLENNIE,DAL,R,27,1991-02-22,Oakville,ON,CAN,CAN,73,200,2009,DAL,1,8,8
SCOTT.HANNAN,CGY,D,39,1979-01-23,Richmond,BC,CAN,CAN,73,215,1997,S.J,1,23,23
SCOTT.NICHOL,STL,C,43,1974-12-31,Edmonton,AB,CAN,CAN,68,179,1993,BUF,11,12,272
SCOTTIE.UPSHALL,FLA,R,34,1983-10-07,Fort McMurray,AB,CAN,CAN,72,200,2002,NSH,1,6,6
SEAN.BERGENHEIM,FLA,L,34,1984-02-08,Helsinki,,FIN,FIN,71,201,2002,NYI,1,22,22
SEAN.COUTURIER,PHI,C,25,1992-12-07,Phoenix,AZ,USA,CAN,75,211,2011,PHI,1,8,8
SEAN.O.DONNELL,CHI,D,46,1971-10-13,Ottawa,ON,CAN,CAN,74,238,1991,BUF,6,13,123
SHANE.O.BRIEN,COL,D,35,1983-08-09,Port Hope,ON,CAN,CAN,75,230,2003,ANA,8,21,250
SHELDON.SOURAY,DAL,D,42,1976-07-13,Elk Point,AB,CAN,CAN,76,231,1994,N.J,3,19,71
SIMON.DESPRES,PIT,D,27,1991-07-27,Laval,QC,CAN,CAN,76,218,2009,PIT,1,30,30
SIMON.GAGNE,L.A,L,38,1980-02-29,Ste. Foy,QC,CAN,CAN,73,195,1998,PHI,1,22,22
SLAVA.VOYNOV,L.A,D,28,1990-01-15,Chelyabinsk,,RUS,RUS,72,194,2008,L.A,2,2,32
SPENCER.MACHACEK,WPG,R,29,1988-10-14,Lethbridge,AB,CAN,CAN,73,200,2007,ATL,3,6,67
STEFAN.ELLIOTT,COL,D,27,1991-01-30,Vancouver,BC,CAN,CAN,73,190,2009,COL,2,19,49
STEPHANE.VEILLEUX,N.J,L,36,1981-11-16,Beauceville,QC,CAN,CAN,73,200,2001,MIN,3,30,93
STEVE.BERNIER,N.J,R,33,1985-03-31,Quebec City,QC,CAN,CAN,75,224,2003,S.J,1,16,16
STEVE.DOWNIE,COL,R,31,1987-04-03,Newmarket,ON,CAN,CAN,71,191,2005,PHI,1,29,29
STEVE.MACINTYRE,PIT,L,38,1980-08-08,Brock,SK,CAN,CAN,77,250,-,-,-,-,-
STEVE.MONTADOR,CHI,D,38,1979-12-21,Vancouver,BC,CAN,CAN,72,210,-,-,-,-,-
STEVE.STAIOS,NYI,D,45,1973-07-28,Hamilton,ON,CAN,CAN,73,200,1991,STL,2,5,27
STEVE.SULLIVAN,PIT,L,44,1974-07-06,Timmins,ON,CAN,CAN,69,165,1994,N.J,9,25,233
STEVEN.KAMPFER,MIN,D,29,1988-09-24,Ann Arbor,MI,USA,USA,71,195,2007,ANA,4,2,93
STEVEN.ZALEWSKI,N.J,C,32,1986-08-20,Utica,NY,USA,USA,72,195,2004,S.J,5,24,153
STU.BICKEL,NYR,D,31,1986-10-02,Chanhassen,MN,USA,USA,76,207,-,-,-,-,-
SVEN.BAERTSCHI,CGY,L,25,1992-10-05,Bern,,CHE,CHE,71,192,2011,CGY,1,13,13
TANNER.GLASS,WPG,L,34,1983-11-29,Regina,SK,CAN,CAN,73,213,2003,FLA,9,4,265
TAYLOR.CHORNEY,STL,D,31,1987-04-27,Thunder Bay,ON,CAN,USA,72,193,2005,EDM,2,6,36
TIM.BRENT,CAR,C,34,1984-03-10,Cambridge,,CAN,CAN,72,188,2004,ANA,3,10,75
TIM.CONNOLLY,TOR,C,37,1981-05-07,Syracuse,NY,USA,USA,73,190,1999,NYI,1,5,5
TIM.ERIXON,NYR,D,27,1991-02-24,Port Chester,NY,USA,SWE,74,200,2009,CGY,1,23,23
TIM.STAPLETON,WPG,C,36,1982-07-19,Forest Park,IL,USA,USA,69,180,-,-,-,-,-
TIM.WALLACE,NYI,R,34,1984-08-06,Anchorage,AK,USA,USA,73,207,-,-,-,-,-
TIM.WALLACE,T.B,R,34,1984-08-06,Anchorage,AK,USA,USA,73,207,-,-,-,-,-
TJ.BRENNAN,BUF,D,29,1989-04-03,Willingboro,NJ,USA,USA,73,216,2007,BUF,2,1,31
TJ.GALIARDI,S.J,L,30,1988-04-22,Calgary,AB,CAN,CAN,74,185,2007,COL,2,25,55
TOBY.ENSTROM,WPG,D,33,1984-11-05,Nordingra,,SWE,SWE,70,180,2003,ATL,8,10,239
TOM.GILBERT,MIN,D,35,1983-01-10,Bloomington,MN,USA,USA,74,210,2002,COL,4,33,129
TOM.PYATT,T.B,L,31,1987-02-14,Thunder Bay,ON,CAN,CAN,71,185,2005,NYR,4,16,107
TOM.SESTITO,PHI,L,30,1987-09-28,Rome,NY,USA,USA,77,228,2006,CBJ,3,22,85
TOMAS.FLEISCHMANN,FLA,L,34,1984-05-16,Koprivnice,,CZE,CZE,73,192,2002,DET,2,33,63
TOMAS.KABERLE,CAR,D,40,1978-03-02,Rakovnik,,CZE,CZE,73,212,1996,TOR,8,15,204
TOMAS.KABERLE,MTL,D,40,1978-03-02,Rakovnik,,CZE,CZE,73,212,1996,TOR,8,15,204
TOMAS.KOPECKY,FLA,R,36,1982-02-05,Ilava,,SVK,SVK,75,210,2000,DET,2,8,38
TOMAS.KUNDRATEK,WSH,D,28,1989-12-26,Prerov,,CZE,CZE,74,201,2008,NYR,3,29,90
TOREY.KRUG,BOS,D,27,1991-04-12,Livonia,MI,USA,USA,69,186,-,-,-,-,-
TRAVIS.TURNBULL,BUF,C,32,1986-07-07,St. Louis,MO,USA,USA,72,193,-,-,-,-,-
TRENT.HUNTER,L.A,R,38,1980-07-05,Red Deer,AB,CAN,CAN,75,217,1998,ANA,6,5,150
TREVOR.SMITH,T.B,C,33,1985-02-08,Ottawa,ON,CAN,CAN,73,195,-,-,-,-,-
TROY.BROUWER,WSH,R,33,1985-08-17,Vancouver,BC,CAN,CAN,75,215,2004,CHI,7,21,214
TYLER.CUMA,MIN,D,28,1990-01-19,Toronto,ON,CAN,CAN,73,194,2008,MIN,1,23,23
TYLER.ENNIS,BUF,L,28,1989-10-06,Edmonton,AB,CAN,CAN,69,161,2008,BUF,1,26,26
TYSON.BARRIE,COL,D,27,1991-07-26,Victoria,BC,CAN,CAN,70,190,2009,COL,3,3,64
TYSON.STRACHAN,FLA,D,33,1984-10-30,Melfort,SK,CAN,CAN,75,210,2003,CAR,5,1,137
VERNON.FIDDLER,DAL,C,38,1980-05-09,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-
VILLE.LEINO,BUF,L,34,1983-10-06,Savonlinna,,FIN,FIN,73,182,-,-,-,-,-
VINNY.PROSPAL,CBJ,L,43,1975-02-17,Ceské Budejovice,,CZE,CZE,74,191,1993,PHI,3,19,71
WAYNE.SIMMONDS,PHI,R,30,1988-08-26,Scarborough,ON,CAN,CAN,74,185,2007,L.A,2,31,61
WOJTEK.WOLSKI,FLA,L,32,1986-02-24,Zabrze,,POL,CAN,75,215,2004,COL,1,21,21
ZAC.RINALDO,PHI,C,28,1990-06-15,Mississauga,ON,CAN,CAN,70,192,2008,PHI,6,27,178
ZACH.BOGOSIAN,WPG,D,28,1990-07-15,Massena,NY,USA,USA,75,221,2008,ATL,1,3,3
ZACK.KASSIAN,BUF,R,27,1991-01-24,Windsor,ON,CAN,CAN,75,209,2009,BUF,1,13,13
ZACK.KASSIAN,VAN,R,27,1991-01-24,Windsor,ON,CAN,CAN,75,209,2009,BUF,1,13,13
ZACK.STORTINI,NSH,R,33,1985-09-11,Elliot Lake,ON,CAN,CAN,74,219,2003,EDM,3,26,94
ZENON.KONOPKA,OTT,C,37,1981-01-02,Niagara on the Lake,ON,CAN,CAN,72,213,-,-,-,-,-
AARON.JOHNSON,BOS,D,35,1983-04-30,Port Hawkesbury,NS,CAN,CAN,73,204,2001,CBJ,3,22,85
AARON.PALUSHAJ,COL,R,29,1989-09-07,Livonia,MI,USA,USA,72,187,2007,STL,2,14,44
AARON.ROME,DAL,D,34,1983-09-27,Nesbitt,MB,CAN,CAN,73,220,2002,L.A,4,8,104
AARON.VOLPATTI,WSH,L,33,1985-05-30,Revelstoke,BC,CAN,CAN,72,215,-,-,-,-,-
ADAM.BURISH,S.J,R,35,1983-01-06,Madison,WI,USA,USA,73,195,2002,CHI,9,22,282
ADAM.HALL,CAR,R,38,1980-08-14,Kalamazoo,MI,USA,USA,74,212,1999,NSH,2,24,52
ADAM.HALL,PHI,R,38,1980-08-14,Kalamazoo,MI,USA,USA,74,212,1999,NSH,2,24,52
ADAM.PARDY,BUF,D,34,1984-03-29,Bonavista,NL,CAN,CAN,76,227,2004,CGY,6,10,173
ADRIAN.AUCOIN,CBJ,D,45,1973-07-03,Ottawa,ON,CAN,CAN,74,215,1992,VAN,5,21,117
ALEX.CHIASSON,DAL,R,27,1990-10-01,Montreal,QC,CAN,CAN,76,208,2009,DAL,2,8,38
ALEX.GALCHENYUK,MTL,C,24,1994-02-12,Milwaukee,WI,USA,USA,73,207,2012,MTL,1,3,3
ALEX.KILLORN,T.B,L,29,1989-09-14,Halifax,NS,CAN,CAN,73,196,2007,T.B,3,16,77
ALEX.KOVALEV,FLA,R,45,1973-02-24,Togliatti,,RUS,RUS,74,222,1991,NYR,1,15,15
ALEX.PETROVIC,FLA,D,26,1992-03-03,Edmonton,AB,CAN,CAN,76,206,2010,FLA,2,6,36
ALEXANDER.SEMIN,CAR,R,34,1984-03-03,Krasnojarsk,,RUS,RUS,74,211,2002,WSH,1,13,13
ALEXEI.PONIKAROVSKY,WPG,L,38,1980-04-09,Kiev,,UKR,UKR,76,225,1998,TOR,4,1,87
ANDERS.LEE,NYI,L,28,1990-07-03,Edina,MN,USA,USA,75,231,2009,NYI,6,1,152
ANDREI.LOKTIONOV,N.J,C,28,1990-05-30,Voskresensk,,RUS,RUS,71,190,2008,L.A,5,2,123
ANDREJ.SUSTR,T.B,D,27,1990-11-29,Plzen,,CZE,CZE,79,220,-,-,-,-,-
ANDREW.GORDON,VAN,R,32,1985-12-13,Porters Lake,NS,CAN,CAN,72,194,2004,WSH,7,4,197
ANDREW.MURRAY,STL,C,36,1981-11-06,Selkirk,MB,CAN,CAN,74,210,2001,CBJ,8,15,242
ANTHONY.PELUSO,WPG,R,29,1989-04-18,North York,ON,CAN,CAN,75,225,2007,STL,6,9,160
ANTOINE.ROUSSEL,DAL,L,28,1989-11-21,Roubaix,,FRA,FRA,71,195,-,-,-,-,-
ARRON.ASHAM,NYR,R,40,1978-04-13,Portage La Prairie,MB,CAN,CAN,71,210,1996,MTL,3,19,71
ARTEM.ANISIMOV,CBJ,C,30,1988-05-24,Yaroslavl,,RUS,RUS,76,198,2006,NYR,2,24,54
AUSTIN.WATSON,NSH,L,26,1992-01-13,Ann Arbor,MI,USA,USA,76,204,2010,NSH,1,18,18
B.J..CROMBEEN,T.B,R,33,1985-07-10,Denver,CO,USA,USA,74,209,2003,DAL,2,24,54
BEAU.BENNETT,PIT,R,26,1991-11-27,Gardena,CA,USA,USA,74,195,2010,PIT,1,20,20
BEN.HANOWSKI,CGY,R,27,1990-10-18,Little Falls,MN,USA,USA,74,210,2009,PIT,3,2,63
BEN.LOVEJOY,ANA,D,34,1984-02-20,Concord,NH,USA,USA,73,205,-,-,-,-,-
BEN.STREET,CGY,C,31,1987-02-13,Coquitlam,BC,CAN,CAN,71,200,-,-,-,-,-
BENN.FERRIERO,NYR,R,31,1987-04-29,Boston,MA,USA,USA,71,195,2006,PHX,7,13,196
BENOIT.POULIOT,T.B,L,31,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
BLAKE.COMEAU,CBJ,L,32,1986-02-18,Meadow Lake,SK,CAN,CAN,73,202,2004,NYI,2,17,47
BOBBY.BUTLER,N.J,R,31,1987-04-26,Marlborough,MA,USA,USA,72,189,-,-,-,-,-
BOBBY.BUTLER,NSH,R,31,1987-04-26,Marlborough,MA,USA,USA,72,189,-,-,-,-,-
BRACKEN.KEARNS,S.J,C,37,1981-05-12,North Vancouver,BC,CAN,CAN,72,200,-,-,-,-,-
BRAD.BOYES,NYI,R,36,1982-04-17,Mississauga,ON,CAN,CAN,72,199,2000,TOR,1,24,24
BRAD.STAUBITZ,ANA,R,34,1984-07-28,Edmonton,AB,CAN,CAN,73,207,-,-,-,-,-
BRAD.STUART,S.J,D,38,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3
BRANDON.DUBINSKY,CBJ,C,32,1986-04-29,Anchorage,AK,USA,USA,74,205,2004,NYR,2,30,60
BRANDON.MASHINTER,NYR,L,29,1988-09-20,Bradford,ON,CAN,CAN,76,212,-,-,-,-,-
BRANDON.PRUST,MTL,L,34,1984-03-16,London,ON,CAN,CAN,72,195,2004,CGY,3,5,70
BRANDON.SEGAL,NYR,R,35,1983-07-12,Richmond,BC,CAN,CAN,74,215,2002,NSH,4,6,102
BRANDON.SUTTER,PIT,C,29,1989-02-14,Huntington,NY,USA,CAN,75,191,2007,CAR,1,11,11
BRENDAN.GALLAGHER,MTL,R,26,1992-05-06,Edmonton,AB,CAN,CAN,69,181,2010,MTL,5,27,147
BRENDEN.MORROW,PIT,L,39,1979-01-16,Carlyle,SK,CAN,CAN,71,212,1997,DAL,1,25,25
BRETT.BELLEMORE,CAR,D,30,1988-06-25,Windsor,ON,CAN,CAN,76,225,2007,CAR,6,11,162
BRETT.CLARK,MIN,D,41,1976-12-23,Wapella,SK,CAN,CAN,72,194,1996,MTL,6,19,154
BRIAN.FLYNN,BUF,C,30,1988-07-26,Lynnfield,MA,USA,USA,73,183,-,-,-,-,-
BRIAN.LASHOFF,DET,D,28,1990-07-16,Albany,NY,USA,USA,75,219,-,-,-,-,-
BRIAN.STRAIT,NYI,D,30,1988-01-04,Waltham,MA,USA,USA,73,206,2006,PIT,3,2,65
BRUNO.GERVAIS,PHI,D,33,1984-10-03,Longueuil,QC,CAN,CAN,73,200,2003,NYI,6,15,182
BRYAN.ALLEN,ANA,D,38,1980-08-21,Kingston,ON,CAN,CAN,77,223,1998,VAN,1,4,4
CAM.BARKER,VAN,D,32,1986-04-04,Winnipeg,MB,CAN,CAN,75,223,2004,CHI,1,3,3
CAMERON.SCHILLING,WSH,D,29,1988-10-07,Carmel,IN,USA,USA,74,182,-,-,-,-,-
CARL.SODERBERG,BOS,C,32,1985-10-12,Malmö,,SWE,SWE,75,210,2004,STL,2,19,49
CARLO.COLAIACOVO,DET,D,35,1983-01-27,Toronto,ON,CAN,CAN,73,202,2001,TOR,1,17,17
CARTER.BANCKS,CGY,L,29,1989-08-09,Calgary,AB,CAN,CAN,71,181,-,-,-,-,-
CHAD.RUHWEDEL,BUF,D,28,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
CHARLIE.COYLE,MIN,C,26,1992-03-02,E. Weymouth,MA,USA,USA,75,221,2010,S.J,1,28,28
CHRIS.BOURQUE,BOS,L,32,1986-01-29,Boston,MA,USA,USA,68,174,2004,WSH,2,3,33
CHRIS.BROWN,PHX,R,27,1991-02-03,Flower Mound,TX,USA,USA,74,208,2009,PHX,2,6,36
CHRIS.CONNER,PHX,R,34,1983-12-23,Westland,MI,USA,USA,67,181,-,-,-,-,-
CHRIS.KREIDER,NYR,L,27,1991-04-30,Boxford,MA,USA,USA,75,224,2009,NYR,1,19,19
CHRIS.TERRY,CAR,L,29,1989-04-07,Brampton,ON,CAN,CAN,70,191,2007,CAR,5,11,132
CHRISTIAN.THOMAS,NYR,L,26,1992-05-26,Toronto,ON,CAN,CAN,69,175,2010,NYR,2,10,40
CODY.EAKIN,DAL,C,27,1991-05-24,Winnipeg,MB,CAN,CAN,72,190,2009,WSH,3,24,85
COLBY.ARMSTRONG,MTL,R,35,1982-11-23,Lloydminster,SK,CAN,CAN,74,185,2001,PIT,1,21,21
COLIN.MCDONALD,NYI,R,33,1984-09-30,Wethersfield,CT,USA,USA,74,219,2003,EDM,2,21,51
CORY.CONACHER,OTT,C,28,1989-12-14,Burlington,ON,CAN,CAN,68,180,-,-,-,-,-
CORY.CONACHER,T.B,C,28,1989-12-14,Burlington,ON,CAN,CAN,68,180,-,-,-,-,-
DAMIEN.BRUNNER,DET,R,32,1986-03-09,Zürich,,CHE,CHE,71,185,-,-,-,-,-
DANIEL.BANG,NSH,L,31,1987-04-19,Stockholm,,SWE,SWE,75,208,-,-,-,-,-
DANIEL.WINNIK,ANA,L,33,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,PHX,9,7,265
DANNY.DEKEYSER,DET,D,28,1990-03-07,Detroit,MI,USA,USA,75,192,-,-,-,-,-
DARROLL.POWE,NYR,C,33,1985-06-22,Saskatoon,SK,CAN,CAN,71,212,-,-,-,-,-
DAVE.DZIURZYNSKI,OTT,L,28,1989-10-06,Lloydminster,AB,CAN,CAN,75,224,-,-,-,-,-
DAVID.MOSS,PHX,R,36,1981-12-28,Livonia,MI,USA,USA,76,210,2001,CGY,7,24,220
DAVID.STECKEL,ANA,C,36,1982-03-15,Milwaukee,WI,USA,USA,78,215,2001,L.A,1,30,30
DAVIS.DREWISKE,MTL,D,33,1984-11-22,Hudson,WI,USA,USA,74,222,-,-,-,-,-
DENNIS.WIDEMAN,CGY,D,35,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
DEREK.GRANT,OTT,C,28,1990-04-20,Abbotsford,BC,CAN,CAN,75,215,2008,OTT,4,28,119
DEREK.JOSLIN,VAN,D,31,1987-03-17,Richmond Hill,ON,CAN,CAN,73,210,2005,S.J,5,24,149
DEREK.ROY,DAL,C,35,1983-05-04,Ottawa,ON,CAN,CAN,69,184,2001,BUF,2,2,32
DEREK.ROY,VAN,C,35,1983-05-04,Ottawa,ON,CAN,CAN,69,184,2001,BUF,2,2,32
DERICK.BRASSARD,NYR,C,30,1987-09-22,Hull,QC,CAN,CAN,73,204,2006,CBJ,1,6,6
DMITRIJ.JASKIN,STL,R,25,1993-03-23,Omsk,,RUS,CZE,74,216,2011,STL,2,11,41
DOUGIE.HAMILTON,BOS,D,25,1993-06-17,Toronto,ON,CAN,CAN,78,210,2011,BOS,1,9,9
DOUGLAS.MURRAY,PIT,D,38,1980-03-12,Bromma,,SWE,SWE,75,240,1999,S.J,8,26,241
DREW.LEBLANC,CHI,C,29,1989-06-29,Duluth,MN,USA,USA,72,194,-,-,-,-,-
DREW.SHORE,FLA,C,27,1991-01-29,Denver,CO,USA,USA,75,205,2009,FLA,2,14,44
DYLAN.REESE,PIT,D,34,1984-08-29,Pittsburgh,PA,USA,USA,73,205,2003,NYR,7,12,209
EMERSON.ETEM,ANA,L,26,1992-06-16,Long Beach,CA,USA,USA,73,212,2010,ANA,1,29,29
ERIC.BOULTON,NYI,L,42,1976-08-17,Halifax,NS,CAN,CAN,72,227,1994,NYR,9,26,234
ERIC.GELINAS,N.J,D,27,1991-05-08,Vanier,ON,CAN,CAN,76,215,2009,N.J,2,24,54
ERIC.GRYBA,OTT,D,30,1988-04-14,Saskatoon,SK,CAN,CAN,76,222,2006,OTT,3,5,68
ERIC.SELLECK,FLA,L,30,1987-10-20,Brockville,ON,CAN,CAN,74,208,-,-,-,-,-
ERIC.TANGRADI,WPG,L,29,1989-02-10,Philadelphia,PA,USA,USA,76,226,2007,ANA,2,12,42
ERIK.COLE,DAL,L,39,1978-11-06,Oswego,NY,USA,USA,74,205,1998,CAR,3,13,71
FILIP.FORSBERG,NSH,L,24,1994-08-13,Ostervala,,SWE,SWE,73,205,2012,WSH,1,11,11
FILIP.KUBA,FLA,D,41,1976-12-29,Ostrava,,CZE,CZE,76,225,1995,FLA,8,10,192
FRANK.CORRADO,VAN,D,25,1993-03-26,Toronto,ON,CAN,CAN,72,205,2011,VAN,5,29,150
FRAZER.MCLAREN,TOR,L,30,1987-10-29,Winnipeg,MB,CAN,CAN,77,230,2007,S.J,7,22,203
GEORGE.PARROS,FLA,R,38,1979-12-29,Washington,PA,USA,USA,77,224,1999,L.A,8,7,222
GREG.PATERYN,MTL,D,28,1990-06-20,Sterling Heights,MI,USA,USA,75,224,2008,TOR,5,7,128
GREG.ZANON,COL,D,38,1980-06-05,Burnaby,BC,CAN,CAN,71,201,2000,OTT,5,26,156
GUILLAUME.LATENDRESSE,OTT,L,31,1987-05-24,Ste-Catherine,QC,CAN,CAN,74,230,2005,MTL,2,15,45
HARRI.PESONEN,N.J,C,30,1988-08-06,Muurame,,FIN,FIN,72,195,-,-,-,-,-
J.T..MILLER,NYR,L,25,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
JACK.HILLEN,WSH,D,32,1986-01-24,Minnetonka,MN,USA,USA,70,190,-,-,-,-,-
JAKE.DOWELL,MIN,C,33,1985-03-04,Eau Claire,WI,USA,USA,72,200,2004,CHI,5,11,140
JAKOB.SILFVERBERG,OTT,R,27,1990-10-13,Gävle,,SWE,SWE,74,202,2009,OTT,2,9,39
JAMES.SHEPPARD,S.J,C,30,1988-04-25,Halifax,NS,CAN,CAN,73,215,2006,MIN,1,9,9
JAMES.VAN.RIEMSDYK,TOR,L,29,1989-05-04,Middletown,NJ,USA,USA,75,217,2007,PHI,1,2,2
JAMES.WRIGHT,WPG,C,28,1990-03-24,Saskatoon,SK,CAN,CAN,76,210,2008,T.B,4,26,117
JAMIE.OLEKSIAK,DAL,D,25,1992-12-21,Toronto,ON,CAN,CAN,79,255,2011,DAL,1,14,14
JAMIE.TARDIF,BOS,R,33,1985-01-23,Welland,ON,CAN,CAN,72,199,2003,CGY,4,11,112
JARED.STAAL,CAR,R,28,1990-08-21,Thunder Bay,ON,CAN,CAN,76,210,2008,PHX,2,19,49
JAROME.IGINLA,PIT,R,41,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
JAROMIR.JAGR,BOS,R,46,1972-02-15,Kladno,,CZE,CZE,75,230,1990,PIT,1,5,5
JAROMIR.JAGR,DAL,R,46,1972-02-15,Kladno,,CZE,CZE,75,230,1990,PIT,1,5,5
JARRED.TINORDI,MTL,D,26,1992-02-20,Burnsville,MN,USA,USA,78,230,2010,MTL,1,22,22
JASON.AKESON,PHI,R,28,1990-06-03,Ottawa,ON,CAN,CAN,70,185,-,-,-,-,-
JASON.GARRISON,VAN,D,33,1984-11-13,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
JASON.POMINVILLE,MIN,R,35,1982-11-30,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
JAY.BOUWMEESTER,STL,D,34,1983-09-27,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
JAY.MCCLEMENT,TOR,C,35,1983-03-02,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
JAY.PANDOLFO,BOS,L,43,1974-12-27,Winchester,MA,USA,USA,73,190,1993,N.J,2,6,32
JAY.ROSEHILL,PHI,L,33,1985-07-16,Olds,AB,CAN,CAN,75,215,2003,T.B,7,30,227
JEAN.GABRIEL.PAGEAU,OTT,C,25,1992-11-11,Ottawa,ON,CAN,CAN,70,180,2011,OTT,4,5,96
JEFF.HALPERN,NYR,C,42,1976-05-03,Washington,DC,USA,USA,72,190,-,-,-,-,-
JERRED.SMITHSON,EDM,C,39,1979-02-04,Vernon,BC,CAN,CAN,75,209,-,-,-,-,-
JIRI.HUDLER,CGY,R,34,1984-01-04,Olomouc,,CZE,CZE,70,190,2002,DET,2,28,58
JOE.FINLEY,NYI,D,31,1987-06-29,Edina,MN,USA,USA,80,245,2005,WSH,1,27,27
JOEY.CRABB,WSH,R,35,1983-04-03,Anchorage,AK,USA,USA,73,190,2002,NYR,7,29,226
JOHAN.LARSSON,MIN,C,26,1992-07-25,Lau,,SWE,SWE,71,198,2010,MIN,2,26,56
JOHN.MITCHELL,COL,C,33,1985-01-22,Oakville,ON,CAN,CAN,73,204,2003,TOR,5,22,158
JOHN.MOORE,NYR,D,27,1990-11-19,Winnetka,IL,USA,USA,74,210,2009,CBJ,1,21,21
JOHN.SCOTT,BUF,L,35,1982-09-26,Edmonton,AB,CAN,CAN,80,260,-,-,-,-,-
JONAS.BRODIN,MIN,D,25,1993-07-12,Karlstad,,SWE,SWE,73,194,2011,MIN,1,10,10
JONATHAN.HUBERDEAU,FLA,L,25,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,188,2011,FLA,1,3,3
JONATHAN.MARCHESSAULT,CBJ,C,27,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,174,-,-,-,-,-
JONATHAN.RHEAULT,FLA,R,32,1986-08-01,Arlington,TX,USA,USA,70,202,2006,PHI,5,22,145
JOONAS.RASK,NSH,C,28,1990-03-24,Savonlinna,,FIN,FIN,71,168,2010,NSH,7,18,198
JORDAN.HENDRY,ANA,D,34,1984-02-23,Lanigan,SK,CAN,CAN,72,194,-,-,-,-,-
JORDAN.LEOPOLD,STL,D,38,1980-08-03,Golden Valley,MN,USA,USA,73,206,1999,ANA,2,16,44
JORDAN.SCHROEDER,VAN,C,27,1990-09-29,Lakeville,MN,USA,USA,69,170,2009,VAN,1,22,22
JORDAN.STAAL,CAR,C,30,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
JORDIN.TOOTOO,DET,R,35,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
JUSSI.JOKINEN,PIT,L,35,1983-04-01,Kalajoki,,FIN,FIN,72,191,2001,DAL,6,27,192
